SaleID;DateKey;ProductKey;CustomerKey;StoreKey;PromotionKey;Quantity;Revenue;Cost;Margin
4580;2025-10-20;P048;C0487;S004;PR07;3;108;80,92;27,08
4581;2023-01-03;P062;C0981;S004;PR01;7;595;311,2;283,8
4582;2023-07-24;P058;C0092;S005;PR10;7;912;499,87;412,13
4583;2023-08-13;P018;C0806;S008;PR08;4;740;371,89;368,11
4584;2025-01-03;P059;C0888;S010;PR05;8;244;154,34;89,66
4585;2024-12-01;P091;C0289;S017;PR03;2;405;311,27;93,73
4586;2023-02-26;P048;C0509;S006;PR09;1;186;122,26;63,74
4587;2024-04-15;P063;C0075;S009;PR03;1;733;512,93;220,07
4588;2025-04-19;P012;C0557;S010;PR07;2;673;475,44;197,56
4589;2023-06-29;P087;C0428;S008;PR10;6;927;492,55;434,45
4590;2022-03-12;P034;C0385;S015;PR07;8;356;199,74;156,26
4591;2025-02-02;P061;C0053;S018;PR10;3;609;499,58;109,42
4592;2025-05-08;P087;C0175;S005;PR08;6;454;299,89;154,11
4593;2025-01-29;P053;C0673;S018;PR10;8;541;349,76;191,24
4594;2024-02-07;P025;C0579;S001;PR08;9;267;203,68;63,32
4595;2022-11-03;P062;C0474;S002;PR04;8;63;32,5;30,5
4596;2023-01-12;P004;C0911;S010;PR01;7;506;401,9;104,1
4597;2023-10-17;P094;C0361;S006;PR04;4;827;607,56;219,44
4598;2023-11-09;P094;C0270;S019;PR06;3;496;273,16;222,84
4599;2023-02-03;P013;C0407;S011;PR10;7;128;66,91;61,09
4600;2022-08-09;P042;C0124;S018;PR06;1;719;360,23;358,77
4601;2022-07-01;P049;C0694;S016;PR06;7;89;53,66;35,34
4602;2022-11-03;P078;C0376;S008;PR07;6;763;468,24;294,76
4603;2023-06-06;P056;C0392;S004;PR01;3;562;315,78;246,22
4604;2025-11-20;P047;C0182;S011;PR10;3;824;494,8;329,2
4605;2024-10-10;P008;C0036;S010;PR01;2;988;688,35;299,65
4606;2022-01-04;P055;C0212;S016;PR07;1;717;386,82;330,18
4607;2024-05-12;P088;C0896;S012;PR04;5;702;400,42;301,58
4608;2024-04-27;P018;C0948;S003;PR06;7;128;89,18;38,82
4609;2024-03-14;P035;C0134;S011;PR06;7;628;468,84;159,16
4610;2025-07-28;P089;C0865;S016;PR09;6;858;708,66;149,34
4611;2022-08-03;P081;C0924;S003;PR02;6;569;386,18;182,82
4612;2024-08-29;P032;C0690;S010;PR04;7;283;152,71;130,29
4613;2025-12-14;P024;C0678;S016;PR04;8;309;218,47;90,53
4614;2022-04-11;P007;C0926;S007;PR07;5;164;139,13;24,87
4615;2024-08-20;P013;C0491;S015;PR01;1;548;443,37;104,63
4616;2023-07-27;P091;C0849;S015;PR05;7;113;87,36;25,64
4617;2025-08-25;P069;C0841;S010;PR04;2;357;270,29;86,71
4618;2023-10-20;P100;C0988;S003;PR02;5;584;446,44;137,56
4619;2024-07-27;P090;C0438;S006;PR05;7;930;494,53;435,47
4620;2024-12-22;P042;C0839;S018;PR09;7;851;580,44;270,56
4621;2022-08-14;P031;C0046;S005;PR08;9;640;474,47;165,53
4622;2022-04-15;P074;C0668;S016;PR09;5;588;308,97;279,03
4623;2024-02-11;P026;C0401;S013;PR07;6;679;556,89;122,11
4624;2025-12-19;P086;C0488;S003;PR10;6;80;43,58;36,42
4625;2025-07-02;P076;C0432;S015;PR07;1;556;295,16;260,84
4626;2023-03-05;P032;C0428;S020;PR02;7;97;52,69;44,31
4627;2023-03-10;P091;C0748;S006;PR03;7;558;361,66;196,34
4628;2025-05-15;P097;C0828;S004;PR10;4;450;310,55;139,45
4629;2024-11-17;P052;C0572;S015;PR08;4;118;62,91;55,09
4630;2023-11-13;P020;C0517;S018;PR02;6;559;433,28;125,72
4631;2025-09-21;P040;C0965;S009;PR07;3;665;379,09;285,91
4632;2023-08-11;P059;C0462;S020;PR06;6;828;576,42;251,58
4633;2024-12-28;P077;C0966;S004;PR10;4;334;224,41;109,59
4634;2024-05-15;P014;C0903;S016;PR04;8;242;197,71;44,29
4635;2024-01-16;P044;C0181;S018;PR04;5;865;702,95;162,05
4636;2025-04-05;P086;C0145;S005;PR03;8;208;121,36;86,64
4637;2024-05-13;P082;C0827;S013;PR06;9;995;685,01;309,99
4638;2023-01-03;P048;C0265;S006;PR03;4;324;273,74;50,26
4639;2022-09-08;P093;C0735;S019;PR09;1;895;551,45;343,55
4640;2024-05-08;P043;C0406;S012;PR04;7;375;197,17;177,83
4641;2024-05-05;P016;C0813;S015;PR04;7;792;595,04;196,96
4642;2025-04-08;P035;C0969;S009;PR02;5;499;337,38;161,62
4643;2025-01-18;P053;C0955;S007;PR02;5;798;661,44;136,56
4644;2023-07-15;P034;C0848;S014;PR07;1;873;612,25;260,75
4645;2022-10-21;P003;C0484;S019;PR05;3;766;520,13;245,87
4646;2024-07-07;P068;C0482;S020;PR03;1;59;48,39;10,61
4647;2025-03-19;P005;C0237;S016;PR06;7;495;313,4;181,6
4648;2025-03-01;P010;C0525;S004;PR06;5;133;94,31;38,69
4649;2023-03-09;P052;C0339;S012;PR01;4;345;274,62;70,38
4650;2022-02-28;P029;C0268;S018;PR03;7;698;494,99;203,01
4651;2024-08-26;P096;C0932;S008;PR05;9;857;517,82;339,18
4652;2024-04-15;P031;C0266;S017;PR07;6;641;445,76;195,24
4653;2022-07-18;P066;C0528;S003;PR04;9;551;358,82;192,18
4654;2022-08-03;P076;C0092;S004;PR08;6;249;210,32;38,68
4655;2024-06-16;P091;C0248;S010;PR03;9;407;210,76;196,24
4656;2023-04-17;P069;C0019;S016;PR06;6;800;615,03;184,97
4657;2022-09-04;P037;C0872;S020;PR06;9;324;164,72;159,28
4658;2023-01-17;P027;C0390;S002;PR09;3;95;67,58;27,42
4659;2024-09-17;P087;C0388;S012;PR04;5;284;184,84;99,16
4660;2025-06-16;P033;C0926;S016;PR07;5;334;273,43;60,57
4661;2024-07-15;P068;C0615;S010;PR10;8;647;445,63;201,37
4662;2025-10-22;P059;C0095;S005;PR01;7;534;421,63;112,37
4663;2025-04-06;P064;C0430;S012;PR01;2;542;398,51;143,49
4664;2023-07-14;P085;C0795;S003;PR02;2;280;183,81;96,19
4665;2024-12-10;P088;C0941;S012;PR04;7;950;587,29;362,71
4666;2023-11-20;P044;C0725;S001;PR06;4;388;209,89;178,11
4667;2023-01-15;P095;C0037;S002;PR04;6;683;344,73;338,27
4668;2023-04-19;P088;C0393;S011;PR06;9;729;364,86;364,14
4669;2025-01-08;P049;C0573;S012;PR02;4;101;58,49;42,51
4670;2023-11-28;P053;C0291;S007;PR09;7;656;456,79;199,21
4671;2025-10-22;P074;C0874;S001;PR03;9;249;209,51;39,49
4672;2024-06-29;P049;C0303;S013;PR07;1;665;496,64;168,36
4673;2024-08-17;P066;C0756;S013;PR01;2;617;323,76;293,24
4674;2023-04-23;P095;C0917;S002;PR08;9;317;230,09;86,91
4675;2024-09-30;P063;C0401;S010;PR04;5;574;384,54;189,46
4676;2024-07-14;P025;C0823;S001;PR05;4;929;671,36;257,64
4677;2025-12-14;P004;C0344;S007;PR07;7;735;527,82;207,18
4678;2023-12-08;P051;C0863;S013;PR03;5;300;165,11;134,89
4679;2025-05-22;P011;C0518;S002;PR09;1;487;400,22;86,78
4680;2025-10-24;P017;C0377;S020;PR09;9;549;381,06;167,94
4681;2024-05-03;P066;C0931;S007;PR08;8;427;318,23;108,77
4682;2025-02-11;P070;C0818;S017;PR01;3;722;458,81;263,19
4683;2024-10-13;P073;C0165;S005;PR02;3;994;539,55;454,45
4684;2024-01-24;P069;C0013;S011;PR02;3;242;179,52;62,48
4685;2023-05-18;P084;C0025;S011;PR03;7;893;741,07;151,93
4686;2024-03-27;P029;C0736;S011;PR02;2;788;554,28;233,72
4687;2023-08-11;P085;C0123;S017;PR01;9;34;19,36;14,64
4688;2025-08-27;P073;C0129;S019;PR05;4;713;512,03;200,97
4689;2023-12-09;P092;C0817;S008;PR06;7;565;367,32;197,68
4690;2024-12-03;P072;C0634;S020;PR07;8;199;127,29;71,71
4691;2025-12-09;P095;C0547;S014;PR10;5;21;17,21;3,79
4692;2025-06-23;P020;C0595;S010;PR07;8;951;720,84;230,16
4693;2025-01-12;P027;C0309;S007;PR02;4;170;115,27;54,73
4694;2022-07-26;P008;C0436;S002;PR07;2;939;606,71;332,29
4695;2022-05-31;P085;C0182;S017;PR02;3;129;75,47;53,53
4696;2023-10-30;P061;C0588;S001;PR02;6;947;587,34;359,66
4697;2023-06-12;P028;C0616;S013;PR06;6;326;224,68;101,32
4698;2022-06-14;P087;C0744;S019;PR06;7;833;430,59;402,41
4699;2024-07-05;P070;C0815;S014;PR08;4;416;260,05;155,95
4700;2025-03-14;P003;C0043;S018;PR05;8;884;594,87;289,13
4701;2024-10-06;P069;C0404;S020;PR05;8;637;454,12;182,88
4702;2022-02-06;P073;C0929;S014;PR10;7;786;597,43;188,57
4703;2022-11-29;P007;C0605;S015;PR01;3;33;16,66;16,34
4704;2023-02-07;P060;C0656;S014;PR04;3;292;176,13;115,87
4705;2023-02-18;P004;C0766;S005;PR01;2;397;234,76;162,24
4706;2022-02-14;P005;C0590;S016;PR10;7;675;460,65;214,35
4707;2025-11-26;P011;C0263;S005;PR05;6;947;627,96;319,04
4708;2022-07-25;P015;C0070;S013;PR08;7;226;119,32;106,68
4709;2022-03-03;P064;C0661;S016;PR01;2;638;489,01;148,99
4710;2023-02-24;P098;C0292;S015;PR03;4;266;196,98;69,02
4711;2024-05-17;P013;C0214;S005;PR01;1;754;593,7;160,3
4712;2024-03-30;P007;C0872;S006;PR06;2;799;430,55;368,45
4713;2022-01-19;P006;C0822;S013;PR10;7;756;511,95;244,05
4714;2022-12-31;P056;C0147;S016;PR01;5;406;288,79;117,21
4715;2025-08-16;P064;C0025;S010;PR10;3;94;48,61;45,39
4716;2024-10-27;P050;C0323;S002;PR03;2;968;809,05;158,95
4717;2023-03-04;P030;C0996;S013;PR05;3;62;48,24;13,76
4718;2025-02-14;P022;C0109;S017;PR05;4;152;88,96;63,04
4719;2023-08-03;P025;C0693;S001;PR02;5;450;324,03;125,97
4720;2023-06-30;P028;C0251;S004;PR03;8;814;447,85;366,15
4721;2022-11-21;P084;C0482;S018;PR09;9;914;736,34;177,66
4722;2022-02-24;P039;C0715;S006;PR01;2;455;243,16;211,84
4723;2024-02-17;P067;C0816;S012;PR01;3;75;61,23;13,77
4724;2024-09-18;P005;C0682;S020;PR02;4;227;179,27;47,73
4725;2022-02-11;P065;C0175;S013;PR08;7;758;505,87;252,13
4726;2025-08-13;P015;C0347;S002;PR06;6;123;89,59;33,41
4727;2022-08-19;P090;C0170;S017;PR04;6;483;283,05;199,95
4728;2023-03-29;P067;C0002;S010;PR07;7;867;550,13;316,87
4729;2023-01-29;P040;C0646;S019;PR06;1;489;281,72;207,28
4730;2025-10-13;P098;C0639;S005;PR09;8;599;410,12;188,88
4731;2025-02-25;P069;C0558;S012;PR06;9;269;164,5;104,5
4732;2023-11-22;P095;C0706;S018;PR02;2;622;387,53;234,47
4733;2025-11-29;P077;C0362;S009;PR03;1;802;525,28;276,72
4734;2023-01-27;P043;C0721;S011;PR09;4;422;339,88;82,12
4735;2025-05-01;P001;C0296;S004;PR07;2;45;31,14;13,86
4736;2023-08-27;P022;C0570;S010;PR06;6;738;577,34;160,66
4737;2024-05-30;P062;C0590;S001;PR05;3;960;765,11;194,89
4738;2025-01-06;P079;C0202;S002;PR03;9;783;458,76;324,24
4739;2022-03-26;P026;C0289;S009;PR04;8;29;22,39;6,61
4740;2024-11-19;P018;C0062;S018;PR01;7;629;457,3;171,7
4741;2022-02-18;P048;C0502;S016;PR05;7;633;428,92;204,08
4742;2025-03-14;P009;C0780;S014;PR07;7;516;274,01;241,99
4743;2022-03-10;P001;C0126;S004;PR02;5;429;300,44;128,56
4744;2024-12-17;P009;C0992;S002;PR08;8;155;85,93;69,07
4745;2023-11-28;P023;C0049;S012;PR10;4;867;681,19;185,81
4746;2023-04-24;P045;C0600;S020;PR06;5;240;198,51;41,49
4747;2024-03-30;P002;C0846;S005;PR10;3;563;375,71;187,29
4748;2025-08-12;P014;C0773;S004;PR03;3;296;193,64;102,36
4749;2025-04-09;P038;C0179;S015;PR02;2;115;77,17;37,83
4750;2022-05-27;P040;C0581;S003;PR08;5;832;435,56;396,44
4751;2025-08-22;P063;C0879;S017;PR04;2;458;266,99;191,01
4752;2024-10-12;P082;C0928;S008;PR07;4;527;437,0;90,0
4753;2023-09-01;P016;C0493;S012;PR07;1;799;496,0;303,0
4754;2023-03-22;P093;C0433;S008;PR10;2;707;499,83;207,17
4755;2022-08-09;P075;C0993;S020;PR09;1;634;461,04;172,96
4756;2025-11-02;P006;C0572;S020;PR10;2;206;166,24;39,76
4757;2025-07-13;P003;C0302;S005;PR08;4;861;502,28;358,72
4758;2022-04-05;P014;C0964;S006;PR08;1;857;695,49;161,51
4759;2022-09-19;P066;C0761;S005;PR07;6;56;35,68;20,32
4760;2024-06-15;P096;C0990;S008;PR10;1;229;188,38;40,62
4761;2024-12-30;P095;C0169;S018;PR05;3;899;578,92;320,08
4762;2022-08-07;P075;C0977;S004;PR09;2;434;232,79;201,21
4763;2022-04-02;P086;C0963;S004;PR07;2;786;407,34;378,66
4764;2022-05-07;P067;C0269;S005;PR03;4;150;125,78;24,22
4765;2022-03-21;P031;C0364;S015;PR06;9;856;464,35;391,65
4766;2025-06-15;P033;C0624;S006;PR03;3;117;80,66;36,34
4767;2024-09-09;P088;C0100;S016;PR06;6;462;316,21;145,79
4768;2025-10-27;P001;C0914;S014;PR08;3;564;361,23;202,77
4769;2024-07-04;P044;C0215;S014;PR09;5;55;35,55;19,45
4770;2023-05-01;P015;C0995;S016;PR02;9;989;659,17;329,83
4771;2023-11-25;P037;C0625;S004;PR06;3;768;410,75;357,25
4772;2022-01-25;P027;C0097;S011;PR03;8;534;414,82;119,18
4773;2022-06-05;P048;C0819;S019;PR07;6;990;625,65;364,35
4774;2023-09-24;P027;C0630;S019;PR04;8;662;387,66;274,34
4775;2024-12-16;P012;C0548;S008;PR05;2;239;146,12;92,88
4776;2022-01-19;P067;C0337;S010;PR10;9;381;272,09;108,91
4777;2025-11-08;P030;C0359;S005;PR06;1;974;751,23;222,77
4778;2025-05-01;P096;C0290;S016;PR08;3;713;394,79;318,21
4779;2022-08-25;P087;C0396;S003;PR02;4;47;33,25;13,75
4780;2025-11-11;P066;C0901;S010;PR04;6;924;598,61;325,39
4781;2025-12-20;P007;C0816;S013;PR04;4;557;446,54;110,46
4782;2022-10-04;P034;C0360;S007;PR06;2;688;572,59;115,41
4783;2025-06-04;P032;C0347;S012;PR04;3;541;398,98;142,02
4784;2024-01-15;P039;C0124;S014;PR05;3;942;665,46;276,54
4785;2023-07-06;P096;C0552;S010;PR05;6;978;756,12;221,88
4786;2025-09-08;P043;C0653;S009;PR08;5;128;86,21;41,79
4787;2025-03-22;P043;C0538;S012;PR04;5;849;440,95;408,05
4788;2023-10-01;P078;C0654;S003;PR06;4;627;467,36;159,64
4789;2022-08-25;P003;C0864;S013;PR07;4;677;476,02;200,98
4790;2024-09-24;P046;C0907;S006;PR08;9;200;110,6;89,4
4791;2022-02-24;P032;C0422;S006;PR09;7;229;131,57;97,43
4792;2025-12-30;P043;C0336;S019;PR10;8;361;209,65;151,35
4793;2023-11-15;P100;C0503;S007;PR08;4;676;511,29;164,71
4794;2022-04-19;P081;C0057;S004;PR04;3;68;46,34;21,66
4795;2025-04-22;P003;C0662;S005;PR04;1;492;254,25;237,75
4796;2025-10-23;P074;C0879;S001;PR10;9;685;543,4;141,6
4797;2025-05-06;P063;C0912;S018;PR05;9;792;574,78;217,22
4798;2025-10-26;P040;C0717;S017;PR03;2;348;263,3;84,7
4799;2023-01-08;P018;C0076;S009;PR02;4;575;476,16;98,84
4800;2024-08-30;P067;C0466;S009;PR02;4;255;150,72;104,28
4801;2022-07-20;P062;C0285;S010;PR09;1;939;663,27;275,73
4802;2024-04-28;P010;C0722;S020;PR08;2;460;352,38;107,62
4803;2023-05-24;P052;C0386;S017;PR06;8;140;95,13;44,87
4804;2025-09-07;P073;C0950;S013;PR09;6;267;178,92;88,08
4805;2022-10-02;P046;C0770;S004;PR05;1;538;443,88;94,12
4806;2022-07-30;P055;C0259;S018;PR10;7;39;22,83;16,17
4807;2023-05-19;P046;C0477;S018;PR01;7;715;520,88;194,12
4808;2025-02-15;P075;C0696;S009;PR08;6;522;438,27;83,73
4809;2023-12-04;P060;C0840;S003;PR03;8;383;220,99;162,01
4810;2022-02-11;P097;C0011;S007;PR09;5;508;336,22;171,78
4811;2022-11-11;P100;C0972;S015;PR01;2;219;184,27;34,73
4812;2024-02-27;P026;C0672;S009;PR03;4;785;402,35;382,65
4813;2022-11-25;P027;C0260;S009;PR01;8;422;304,03;117,97
4814;2024-11-06;P038;C0393;S004;PR01;8;264;169,38;94,62
4815;2022-10-10;P022;C0600;S018;PR06;5;502;386,48;115,52
4816;2024-07-31;P026;C0369;S017;PR04;6;595;364,81;230,19
4817;2022-09-15;P086;C0184;S006;PR10;9;830;523,32;306,68
4818;2023-07-29;P069;C0016;S007;PR04;2;831;565,47;265,53
4819;2023-07-28;P035;C0977;S010;PR05;5;684;424,8;259,2
4820;2023-09-04;P066;C0756;S010;PR03;9;36;21,27;14,73
4821;2024-11-08;P099;C0506;S006;PR02;3;58;36,21;21,79
4822;2024-04-16;P073;C0086;S006;PR10;6;684;559,36;124,64
4823;2023-02-27;P051;C0711;S019;PR08;4;886;549,26;336,74
4824;2025-10-28;P018;C0010;S008;PR07;4;314;255,85;58,15
4825;2024-01-28;P043;C0477;S009;PR10;3;58;33,16;24,84
4826;2024-02-02;P012;C0164;S001;PR04;1;206;151,46;54,54
4827;2025-01-09;P003;C0024;S016;PR02;8;769;585,01;183,99
4828;2023-02-28;P082;C0576;S006;PR09;5;981;528,74;452,26
4829;2023-03-05;P007;C0312;S008;PR08;2;803;554,39;248,61
4830;2025-11-12;P097;C0238;S015;PR04;1;328;165,5;162,5
4831;2022-07-23;P006;C0462;S012;PR05;1;381;314,28;66,72
4832;2022-07-15;P082;C0462;S010;PR10;4;481;328,76;152,24
4833;2023-12-29;P045;C0857;S016;PR06;4;688;352,85;335,15
4834;2022-10-12;P086;C0238;S015;PR04;6;250;184,78;65,22
4835;2022-07-15;P039;C0022;S011;PR02;7;725;587,25;137,75
4836;2022-11-03;P051;C0180;S007;PR05;1;269;203,94;65,06
4837;2022-01-14;P009;C0818;S008;PR01;2;797;435,81;361,19
4838;2025-03-15;P099;C0559;S011;PR07;3;21;14,47;6,53
4839;2024-12-16;P023;C0791;S009;PR09;9;494;373,75;120,25
4840;2023-12-24;P012;C0736;S007;PR03;4;672;524,29;147,71
4841;2024-02-19;P088;C0730;S015;PR06;6;201;101,63;99,37
4842;2025-05-18;P062;C0499;S015;PR09;2;21;12,59;8,41
4843;2023-06-13;P073;C0475;S016;PR04;2;189;153,02;35,98
4844;2024-03-08;P077;C0749;S003;PR06;2;289;170,64;118,36
4845;2022-12-10;P040;C0716;S016;PR03;5;996;662,72;333,28
4846;2025-07-26;P054;C0339;S015;PR09;9;326;242,49;83,51
4847;2022-07-28;P081;C0531;S001;PR07;6;895;756,24;138,76
4848;2023-10-03;P007;C0692;S014;PR07;9;68;44,14;23,86
4849;2025-09-20;P017;C0162;S011;PR04;6;441;298,24;142,76
4850;2025-08-04;P050;C0992;S003;PR06;9;949;660,05;288,95
4851;2022-09-09;P024;C0797;S009;PR08;5;304;176,92;127,08
4852;2025-07-12;P002;C0061;S006;PR06;1;898;564,88;333,12
4853;2022-09-28;P099;C0085;S016;PR06;6;399;260,17;138,83
4854;2024-07-08;P092;C0547;S011;PR04;4;851;431,26;419,74
4855;2023-02-23;P083;C0490;S018;PR08;9;810;407,16;402,84
4856;2024-03-05;P033;C0005;S017;PR10;6;810;468,59;341,41
4857;2025-05-19;P021;C0076;S017;PR08;1;523;355,26;167,74
4858;2025-10-20;P074;C0253;S003;PR09;6;803;670,1;132,9
4859;2025-01-04;P053;C0007;S019;PR06;3;575;483,24;91,76
4860;2025-09-06;P046;C0681;S015;PR02;3;591;429,37;161,63
4861;2023-12-26;P045;C0642;S010;PR04;7;218;172,1;45,9
4862;2023-03-09;P009;C0473;S008;PR04;2;128;104,35;23,65
4863;2022-04-19;P006;C0138;S017;PR08;9;84;66,67;17,33
4864;2023-10-03;P051;C0358;S004;PR05;9;934;644,74;289,26
4865;2024-12-06;P035;C0812;S008;PR04;7;704;525,51;178,49
4866;2023-01-14;P082;C0838;S002;PR08;9;372;186,47;185,53
4867;2025-01-24;P053;C0603;S008;PR03;6;117;85,04;31,96
4868;2024-08-15;P019;C0163;S007;PR02;9;148;96,06;51,94
4869;2022-04-13;P069;C0318;S009;PR04;2;287;208,26;78,74
4870;2024-06-10;P025;C0458;S018;PR01;5;428;318,02;109,98
4871;2024-05-03;P011;C0253;S017;PR01;6;106;56,63;49,37
4872;2025-03-15;P074;C0201;S001;PR05;6;620;499,78;120,22
4873;2024-11-16;P017;C0532;S012;PR01;4;875;491,32;383,68
4874;2023-06-14;P036;C0741;S004;PR04;4;413;208,01;204,99
4875;2023-11-10;P090;C0675;S017;PR08;5;469;305,04;163,96
4876;2024-09-15;P095;C0165;S007;PR08;6;948;503,75;444,25
4877;2025-01-10;P096;C0232;S003;PR02;8;760;634,29;125,71
4878;2023-03-04;P021;C0328;S001;PR03;1;490;293,67;196,33
4879;2024-04-01;P018;C0238;S019;PR03;8;661;382,23;278,77
4880;2025-03-31;P060;C0120;S002;PR01;2;663;392,29;270,71
4881;2024-07-20;P018;C0950;S006;PR03;7;938;562,03;375,97
4882;2025-11-26;P001;C0863;S011;PR08;4;784;409,17;374,83
4883;2024-11-27;P014;C0895;S004;PR06;8;129;88,88;40,12
4884;2023-05-26;P008;C0881;S001;PR05;6;828;419,22;408,78
4885;2023-01-28;P066;C0619;S011;PR10;5;313;238,31;74,69
4886;2023-12-14;P051;C0250;S016;PR09;5;234;179,88;54,12
4887;2023-05-09;P079;C0336;S006;PR07;4;331;211,81;119,19
4888;2025-05-08;P060;C0284;S011;PR06;3;223;187,27;35,73
4889;2025-07-02;P034;C0198;S008;PR05;3;447;345,81;101,19
4890;2025-04-17;P036;C0416;S020;PR05;3;979;531,67;447,33
4891;2023-07-01;P062;C0732;S001;PR10;7;555;467,84;87,16
4892;2023-08-17;P001;C0395;S014;PR09;8;112;89,13;22,87
4893;2023-01-24;P085;C0938;S002;PR10;8;700;522,48;177,52
4894;2025-11-22;P042;C0151;S006;PR06;2;47;34,25;12,75
4895;2022-06-07;P001;C0798;S009;PR04;3;337;239,83;97,17
4896;2024-10-24;P096;C0265;S014;PR04;2;418;353,87;64,13
4897;2022-06-16;P084;C0220;S008;PR04;6;721;481,25;239,75
4898;2024-08-17;P054;C0216;S003;PR06;3;285;159,04;125,96
4899;2023-02-13;P047;C0315;S010;PR01;6;915;551,8;363,2
4900;2025-12-06;P100;C0668;S018;PR09;4;304;191,92;112,08
4901;2025-05-12;P039;C0216;S020;PR02;6;946;577,77;368,23
4902;2022-07-13;P030;C0335;S009;PR02;3;82;41,87;40,13
4903;2022-08-23;P007;C0359;S009;PR05;5;618;324,95;293,05
4904;2023-12-19;P022;C0626;S019;PR04;8;933;468,11;464,89
4905;2025-03-19;P050;C0161;S013;PR03;3;538;396,88;141,12
4906;2025-03-28;P045;C0815;S001;PR05;9;686;502,55;183,45
4907;2025-07-26;P074;C0610;S017;PR07;9;924;484,03;439,97
4908;2024-03-26;P072;C0511;S004;PR10;7;39;23,8;15,2
4909;2023-02-08;P091;C0918;S004;PR02;8;783;469,06;313,94
4910;2024-06-11;P010;C0157;S016;PR06;9;904;595,52;308,48
4911;2023-11-09;P014;C0162;S016;PR04;1;367;229,57;137,43
4912;2025-08-27;P046;C0042;S015;PR02;7;69;54,32;14,68
4913;2022-03-09;P075;C0180;S006;PR01;3;208;168,26;39,74
4914;2022-03-29;P006;C0303;S005;PR08;6;86;49,2;36,8
4915;2022-08-05;P021;C0330;S010;PR05;9;384;208,26;175,74
4916;2022-01-01;P062;C0563;S007;PR10;8;221;175,42;45,58
4917;2025-03-04;P097;C0764;S007;PR02;2;932;629,59;302,41
4918;2025-10-06;P019;C0429;S010;PR08;4;118;72,4;45,6
4919;2022-05-20;P088;C0350;S010;PR03;5;680;352,23;327,77
4920;2023-09-10;P082;C0120;S015;PR07;6;988;703,6;284,4
4921;2022-05-13;P099;C0075;S006;PR02;7;996;570,41;425,59
4922;2022-06-27;P062;C0674;S002;PR07;4;179;91,86;87,14
4923;2024-03-20;P083;C0661;S008;PR04;4;835;547,5;287,5
4924;2025-10-13;P053;C0123;S020;PR10;5;697;494,17;202,83
4925;2023-01-15;P024;C0653;S015;PR01;9;47;26,32;20,68
4926;2024-06-26;P056;C0182;S018;PR05;9;485;353,08;131,92
4927;2023-10-20;P062;C0921;S005;PR04;1;719;407,03;311,97
4928;2023-03-26;P034;C0890;S004;PR08;5;857;434,72;422,28
4929;2023-08-09;P022;C0789;S010;PR01;5;845;466,55;378,45
4930;2023-04-08;P068;C0257;S019;PR02;7;217;153,08;63,92
4931;2024-09-16;P057;C0954;S014;PR05;8;228;164,7;63,3
4932;2025-02-05;P010;C0837;S013;PR10;3;456;366,02;89,98
4933;2022-05-02;P066;C0757;S010;PR10;1;285;148,72;136,28
4934;2022-01-17;P008;C0598;S006;PR02;2;789;657,66;131,34
4935;2025-05-04;P097;C0583;S013;PR01;6;510;348,16;161,84
4936;2022-11-23;P038;C0269;S011;PR06;6;428;250,79;177,21
4937;2022-11-14;P062;C0493;S015;PR10;5;953;598,38;354,62
4938;2024-03-19;P028;C0180;S002;PR04;5;276;143,38;132,62
4939;2025-06-29;P010;C0791;S015;PR05;9;355;191,18;163,82
4940;2023-05-18;P045;C0149;S019;PR03;7;877;709,35;167,65
4941;2022-04-29;P065;C0518;S017;PR10;6;252;135,34;116,66
4942;2023-12-11;P098;C0148;S020;PR06;7;735;381,86;353,14
4943;2022-02-14;P067;C0844;S018;PR04;3;92;65,26;26,74
4944;2022-11-10;P009;C0680;S006;PR06;7;32;20,29;11,71
4945;2025-04-17;P005;C0009;S015;PR05;3;602;386,53;215,47
4946;2023-02-22;P010;C0178;S017;PR02;8;524;284,06;239,94
4947;2023-07-10;P012;C0796;S009;PR04;9;20;10,31;9,69
4948;2025-01-06;P082;C0395;S012;PR02;3;178;142,93;35,07
4949;2022-11-22;P058;C0628;S005;PR05;7;528;335,99;192,01
4950;2025-10-12;P021;C0608;S014;PR03;8;502;270,35;231,65
4951;2025-12-10;P021;C0331;S008;PR06;3;235;133,97;101,03
4952;2023-05-30;P065;C0856;S017;PR05;6;214;114,71;99,29
4953;2022-08-02;P003;C0056;S009;PR02;7;331;220,89;110,11
4954;2022-03-15;P069;C0207;S003;PR10;4;422;329,68;92,32
4955;2023-05-24;P089;C0105;S007;PR08;6;23;14,67;8,33
4956;2022-11-28;P064;C0547;S012;PR06;7;784;562,1;221,9
4957;2025-01-21;P049;C0721;S003;PR09;7;815;600,17;214,83
4958;2023-11-19;P072;C0793;S009;PR03;1;831;622,61;208,39
4959;2023-10-19;P017;C0881;S014;PR04;2;561;399,4;161,6
4960;2025-07-16;P073;C0355;S018;PR08;1;823;571,11;251,89
4961;2025-10-31;P032;C0659;S011;PR07;9;968;646,08;321,92
4962;2024-10-24;P070;C0489;S004;PR08;7;125;83,22;41,78
4963;2025-03-07;P021;C0799;S008;PR09;7;141;86,93;54,07
4964;2025-06-08;P007;C0593;S018;PR08;3;974;659,0;315,0
4965;2023-08-23;P007;C0503;S013;PR08;5;727;485,4;241,6
4966;2024-12-11;P027;C0050;S004;PR06;2;734;449,06;284,94
